user,link,posted_at,score
leannabartlett,https://www.instagram.com/p/BdRa2zAlB6O/,2017-12-29T04:08:26.000Z,10
leannabartlett,https://www.instagram.com/p/BdqOs1AFGwT/,2018-01-07T19:25:14.000Z,10
leannabartlett,https://www.instagram.com/p/BdOYcKnlwfh/,2017-12-27T23:49:36.000Z,10
leannabartlett,https://www.instagram.com/p/BdLT9IMlLwB/,2017-12-26T19:12:41.000Z,10
leannabartlett,https://www.instagram.com/p/BdftHh3lEwP/,2018-01-03T17:17:23.000Z,10
leannabartlett,https://www.instagram.com/p/BdiYi9AFDBB/,2018-01-04T18:15:20.000Z,10
leannabartlett,https://www.instagram.com/p/Bd0yLoqlbum/,2018-01-11T21:50:01.000Z,10
leannabartlett,https://www.instagram.com/p/BeB4Z6hl4pQ/,2018-01-16T23:50:11.000Z,10
leannabartlett,https://www.instagram.com/p/BdBen9olQgs/,2017-12-22T23:33:31.000Z,10
leannabartlett,https://www.instagram.com/p/BdenB2pl1MW/,2018-01-03T07:04:56.000Z,10
leannabartlett,https://www.instagram.com/p/Bd4KonHlXbU/,2018-01-13T05:17:04.000Z,10
leannabartlett,https://www.instagram.com/p/BdIxALalrWa/,2017-12-25T19:32:38.000Z,10
leannabartlett,https://www.instagram.com/p/BdlaRhDFuIn/,2018-01-05T22:28:09.000Z,10
leannabartlett,https://www.instagram.com/p/BdqfGx9FAKS/,2018-01-07T21:46:35.000Z,10
leannabartlett,https://www.instagram.com/p/Bd9OGuylauh/,2018-01-15T04:23:36.000Z,10
leannabartlett,https://www.instagram.com/p/BdtrgDclx_B/,2018-01-09T03:32:37.000Z,10
leannabartlett,https://www.instagram.com/p/Bc5EIjBliql/,2017-12-19T17:08:07.000Z,10
leannabartlett,https://www.instagram.com/p/BcsPsPKF6G8/,2017-12-14T17:43:41.000Z,10
leannabartlett,https://www.instagram.com/p/Bc2kZPvF16O/,2017-12-18T17:52:17.000Z,10
